PUNKT;SSID;BSS;RSSI;KANAL
2.02_N;eduroam;22:E8:29:ED:04:5B;-86;1
2.02_N;eduroam;22:E8:29:ED:32:54;-80;6
2.02_N;eduroam;22:E8:29:ED:32:54;-80;6
2.02_N;eduroam;22:E8:29:EE:2F:EA;-87;48
2.02_N;eduroam;22:E8:29:EE:04:5B;-83;40
2.02_N;eduroam;22:E8:29:EE:04:5B;-83;40
2.02_O;HFU Guest;E0:63:DA:81:57:07;-87;1
2.02_O;HFU Guest;E0:63:DA:81:57:07;-87;1
2.02_O;HFU Open;26:E8:29:ED:34:1B;-76;6
2.02_O;HFU Open;26:E8:29:ED:34:1B;-76;6
2.02_O;HFU Open;82:83:C2:18:6C:B0;-82;11
2.02_O;HFU Open;82:83:C2:18:6C:B0;-82;11
2.02_O;HFU Open;26:E8:29:EE:34:1B;-86;48
2.02_O;HFU Open;26:E8:29:EE:34:1B;-82;48
2.02_O;HFU Guest;18:E8:29:ED:30:6E;-69;11
2.02_O;HFU Guest;18:E8:29:ED:30:6E;-73;11
2.02_O;HFU Guest;18:E8:29:EE:30:6E;-77;36
2.02_O;HFU Guest;18:E8:29:EE:30:6E;-79;36
2.02_O;eduroam;22:E8:29:ED:30:6E;-70;11
2.02_O;eduroam;22:E8:29:ED:30:6E;-74;11
2.02_O;HFU Open;26:E8:29:EE:2E:85;-88;36
2.02_O;HFU Open;26:E8:29:EE:2E:85;-89;36
2.02_O;eduroam;22:E8:29:EE:30:6E;-77;36
2.02_O;eduroam;22:E8:29:EE:30:6E;-78;36
2.02_O;HFU Open;82:83:C2:18:6C:AF;-85;48
2.02_O;HFU Open;82:83:C2:18:6C:AF;-85;48
2.02_O;eduroam;7E:83:C2:18:6E:94;-78;11
2.02_O;eduroam;7E:83:C2:18:6E:94;-78;11
2.02_O;HFU Guest;74:83:C2:18:6E:93;-87;44
2.02_O;HFU Guest;74:83:C2:18:6E:93;-87;44
2.02_O;HFU Open;82:83:C2:18:6D:24;-88;1
2.02_O;HFU Open;82:83:C2:18:6D:24;-88;1
2.02_O;eduroam;7E:83:C2:18:6C:B0;-83;11
2.02_O;eduroam;7E:83:C2:18:6C:B0;-83;11
2.02_O;HFU Open;82:83:C2:18:6F:F0;-62;1
2.02_O;HFU Open;82:83:C2:18:6F:F0;-62;1
2.02_O;HFU Guest;18:E8:29:ED:30:A7;-76;1
2.02_O;HFU Guest;18:E8:29:ED:30:A7;-75;1
2.02_O;HFU Open;E2:63:DA:B1:57:07;-88;1
2.02_O;HFU Open;E2:63:DA:B1:57:07;-88;1
2.02_O;HFU Guest;18:E8:29:EE:30:A7;-78;40
2.02_O;HFU Guest;18:E8:29:EE:30:A7;-74;40
2.02_O;HFU Open;26:E8:29:ED:2F:EA;-78;6
2.02_O;eduroam;22:E8:29:ED:30:A7;-76;1
2.02_O;eduroam;22:E8:29:ED:30:A7;-75;1
2.02_O;HFU Open;26:E8:29:ED:32:54;-84;6
2.02_O;HFU Open;26:E8:29:ED:32:54;-78;6
2.02_O;HFU Open;26:E8:29:EE:2F:EA;-84;48
2.02_O;HFU Open;26:E8:29:EE:2F:EA;-83;48
2.02_O;eduroam;22:E8:29:EE:30:A7;-76;40
2.02_O;eduroam;22:E8:29:EE:30:A7;-74;40
2.02_O;HFU Open;26:E8:29:EE:04:5B;-84;40
2.02_O;HFU Open;26:E8:29:EE:04:5B;-86;40
2.02_O;HFU Open;26:E8:29:EE:32:54;-87;36
2.02_O;HFU Open;26:E8:29:EE:32:54;-88;36
2.02_O;eduroam;7E:83:C2:18:6C:AF;-84;48
2.02_O;eduroam;7E:83:C2:18:6C:AF;-84;48
2.02_O;HFU Open;82:83:C2:18:6F:EF;-81;44
2.02_O;HFU Open;82:83:C2:18:6F:EF;-81;44
2.02_O;eduroam;7E:83:C2:18:6D:24;-89;1
2.02_O;eduroam;7E:83:C2:18:6D:24;-89;1
2.02_O;eduroam;7E:83:C2:18:6F:F0;-62;1
2.02_O;eduroam;7E:83:C2:18:6F:F0;-68;1
2.02_O;HFU Guest;74:83:C2:18:6E:94;-78;11
2.02_O;HFU Guest;74:83:C2:18:6E:94;-78;11
2.02_O;HFU Guest;74:83:C2:18:6C:B0;-82;11
2.02_O;HFU Guest;74:83:C2:18:6C:B0;-80;11
2.02_O;HFU Guest;18:E8:29:ED:34:1B;-76;6
2.02_O;HFU Guest;18:E8:29:ED:34:1B;-76;6
2.02_O;eduroam;82:8A:20:0A:F2:62;-89;48
2.02_O;eduroam;82:8A:20:0A:F2:62;-89;48
2.02_O;HFU Open;E2:63:DA:B1:57:08;-89;48
2.02_O;HFU Open;E2:63:DA:B1:57:08;-89;48
2.02_O;eduroam;22:E8:29:ED:34:1B;-76;6
2.02_O;eduroam;22:E8:29:ED:34:1B;-76;6
2.02_O;eduroam;22:E8:29:EE:34:1B;-86;48
2.02_O;eduroam;22:E8:29:EE:34:1B;-84;48
2.02_O;eduroam;E2:63:DA:A1:57:07;-87;1
2.02_O;eduroam;E2:63:DA:A1:57:07;-87;1
2.02_O;HFU Open;26:E8:29:ED:30:6E;-70;11
2.02_O;HFU Open;26:E8:29:ED:30:6E;-74;11
2.02_O;HFU Open;26:E8:29:EE:30:6E;-76;36
2.02_O;HFU Open;26:E8:29:EE:30:6E;-78;36
2.02_O;HFU Guest;18:E8:29:EE:2E:85;-89;36
2.02_O;HFU Guest;18:E8:29:EE:2E:85;-89;36
2.02_O;HFU Guest;74:83:C2:18:6C:AF;-83;48
2.02_O;HFU Guest;74:83:C2:18:6C:AF;-83;48
2.02_O;eduroam;7E:83:C2:18:6F:EF;-82;44
2.02_O;eduroam;7E:83:C2:18:6F:EF;-82;44
2.02_O;HFU Guest;78:8A:20:0A:F2:63;-86;11
2.02_O;HFU Guest;78:8A:20:0A:F2:63;-86;11
2.02_O;HFU Guest;74:83:C2:18:6F:F0;-61;1
2.02_O;HFU Guest;74:83:C2:18:6F:F0;-71;1
2.02_O;eduroam;22:E8:29:EE:2E:85;-89;36
2.02_O;eduroam;22:E8:29:EE:2E:85;-89;36
2.02_O;HFU Open;82:83:C2:18:6E:93;-88;44
2.02_O;HFU Open;82:83:C2:18:6E:93;-88;44
2.02_O;HFU Guest;18:E8:29:ED:2F:EA;-79;6
2.02_O;eduroam;82:8A:20:0A:F2:63;-86;11
2.02_O;eduroam;82:8A:20:0A:F2:63;-86;11
2.02_O;HFU Open;26:E8:29:ED:30:A7;-75;1
2.02_O;HFU Guest;18:E8:29:EE:2F:EA;-84;48
2.02_O;HFU Guest;18:E8:29:EE:2F:EA;-82;48
2.02_O;HFU Guest;18:E8:29:ED:32:54;-83;6
2.02_O;HFU Guest;18:E8:29:ED:32:54;-78;6
2.02_O;HFU Open;26:E8:29:EE:30:A7;-76;40
2.02_O;HFU Open;26:E8:29:EE:30:A7;-74;40
2.02_O;HFU Guest;18:E8:29:EE:04:5B;-85;40
2.02_O;HFU Guest;18:E8:29:EE:04:5B;-86;40
2.02_O;HFU Guest;18:E8:29:EE:32:54;-86;36
2.02_O;HFU Open;82:83:C2:18:70:00;-90;1
2.02_O;HFU Open;82:83:C2:18:70:00;-90;1
2.02_O;eduroam;22:E8:29:ED:2F:EA;-79;6
2.02_O;HFU Guest;74:83:C2:18:6F:EF;-83;44
2.02_O;HFU Guest;74:83:C2:18:6F:EF;-83;44
2.02_O;eduroam;22:E8:29:ED:32:54;-84;6
2.02_O;eduroam;22:E8:29:ED:32:54;-77;6
2.02_O;eduroam;22:E8:29:EE:2F:EA;-85;48
2.02_O;eduroam;22:E8:29:EE:2F:EA;-82;48
2.02_O;eduroam;22:E8:29:EE:32:54;-87;36
2.02_O;eduroam;22:E8:29:EE:32:54;-87;36
2.02_O;eduroam;22:E8:29:EE:04:5B;-84;40
2.02_O;eduroam;22:E8:29:EE:04:5B;-85;40
2.02_W;HFU Guest;18:E8:29:EE:30:6E;-84;36
2.02_W;HFU Guest;18:E8:29:EE:30:6E;-86;36
2.02_W;HFU Guest;18:E8:29:EE:04:5B;-83;40
2.02_W;HFU Guest;18:E8:29:EE:04:5B;-86;40
2.02_W;HFU Guest;74:83:C2:18:6F:F0;-69;1
2.02_W;HFU Guest;74:83:C2:18:6F:F0;-67;1
2.02_W;eduroam;22:E8:29:ED:30:6E;-75;11
2.02_W;eduroam;22:E8:29:ED:30:6E;-71;11
2.02_W;eduroam;7E:83:C2:18:6E:94;-81;11
2.02_W;HFU Open;26:E8:29:ED:2F:EA;-83;6
2.02_W;HFU Open;26:E8:29:ED:30:A7;-80;1
2.02_W;HFU Open;26:E8:29:ED:30:A7;-80;1
2.02_W;HFU Guest;18:E8:29:EE:2F:EA;-82;48
2.02_W;HFU Guest;18:E8:29:EE:2F:EA;-82;48
2.02_W;HFU Open;26:E8:29:ED:34:1B;-83;6
2.02_W;eduroam;7E:83:C2:18:6C:AF;-89;48
2.02_W;HFU Open;26:E8:29:ED:32:54;-78;6
2.02_W;HFU Guest;18:E8:29:EE:30:A7;-84;40
2.02_W;HFU Open;26:E8:29:EE:30:6E;-83;36
2.02_W;HFU Open;26:E8:29:EE:30:6E;-86;36
2.02_W;HFU Open;26:E8:29:EE:04:5B;-83;40
2.02_W;HFU Open;26:E8:29:EE:04:5B;-83;40
2.02_W;HFU Guest;74:83:C2:18:6F:EF;-83;44
2.02_W;HFU Guest;74:83:C2:18:6F:EF;-83;44
2.02_W;HFU Open;82:83:C2:18:6F:F0;-69;1
2.02_W;HFU Open;82:83:C2:18:6F:F0;-69;1
2.02_W;eduroam;22:E8:29:ED:2F:EA;-81;6
2.02_W;eduroam;22:E8:29:ED:2F:EA;-84;6
2.02_W;HFU Guest;18:E8:29:EE:34:1B;-85;48
2.02_W;HFU Guest;18:E8:29:EE:34:1B;-88;48
2.02_W;HFU Open;E2:63:DA:B1:57:07;-86;1
2.02_W;HFU Guest;74:83:C2:18:6C:B0;-78;11
2.02_W;HFU Guest;74:83:C2:18:6C:B0;-74;11
2.02_W;eduroam;7E:83:C2:18:6F:F0;-69;1
2.02_W;eduroam;7E:83:C2:18:6F:F0;-69;1
2.02_W;HFU Guest;18:E8:29:ED:30:6E;-75;11
2.02_W;HFU Guest;18:E8:29:ED:30:6E;-72;11
2.02_W;eduroam;22:E8:29:ED:32:54;-78;6
2.02_W;eduroam;22:E8:29:EE:30:6E;-83;36
2.02_W;eduroam;22:E8:29:EE:30:6E;-87;36
2.02_W;eduroam;22:E8:29:EE:04:5B;-84;40
2.02_W;eduroam;22:E8:29:EE:04:5B;-86;40
2.02_W;HFU Open;26:E8:29:EE:2F:EA;-83;48
2.02_W;HFU Open;26:E8:29:EE:2F:EA;-82;48
2.02_W;HFU Guest;74:83:C2:18:6E:94;-77;11
2.02_W;HFU Guest;74:83:C2:18:6E:94;-80;11
2.02_W;HFU Open;26:E8:29:EE:30:A7;-84;40
2.02_W;eduroam;7E:83:C2:18:6D:24;-90;1
2.02_W;eduroam;7E:83:C2:18:6D:24;-90;1
2.02_W;HFU Open;26:E8:29:EE:34:1B;-83;48
2.02_W;HFU Open;26:E8:29:EE:34:1B;-83;48
2.02_W;HFU Open;82:83:C2:18:6F:EF;-83;44
2.02_W;HFU Open;82:83:C2:18:6F:EF;-84;44
2.02_W;HFU Open;82:83:C2:18:6C:B0;-77;11
2.02_W;HFU Open;82:83:C2:18:6C:B0;-73;11
2.02_W;HFU Guest;18:E8:29:ED:2F:EA;-82;6
2.02_W;HFU Guest;18:E8:29:ED:2F:EA;-82;6
2.02_W;eduroam;22:E8:29:EE:2F:EA;-83;48
2.02_W;eduroam;22:E8:29:EE:2F:EA;-82;48
2.02_W;eduroam;7E:83:C2:18:6F:EF;-84;44
2.02_W;eduroam;7E:83:C2:18:6F:EF;-83;44
2.02_W;HFU Open;26:E8:29:ED:30:6E;-78;11
2.02_W;HFU Open;26:E8:29:ED:30:6E;-71;11
2.02_W;HFU Guest;18:E8:29:ED:34:1B;-86;6
2.02_W;HFU Guest;18:E8:29:ED:34:1B;-84;6
2.02_W;eduroam;22:E8:29:EE:30:A7;-84;40
2.02_W;eduroam;7E:83:C2:18:6C:B0;-73;11
2.02_W;HFU Guest;18:E8:29:ED:32:54;-78;6
2.02_W;eduroam;22:E8:29:EE:34:1B;-84;48
2.02_W;eduroam;22:E8:29:EE:34:1B;-84;48
2.02_W;HFU Open;82:83:C2:18:6E:94;-80;11
2.03_N;HFU Guest;E0:63:DA:81:57:07;-87;1
2.03_N;HFU Guest;E0:63:DA:81:63:23;-94;11
2.03_N;eduroam;26:5A:4C:27:BD:A9;-89;11
2.03_N;eduroam;7E:83:C2:18:6E:93;-88;44
2.03_N;eduroam;22:E8:29:ED:32:C7;-91;11
2.03_N;HFU Open;26:E8:29:ED:34:1B;-79;6
2.03_N;HFU Open;82:83:C2:18:6C:B0;-73;11
2.03_N;HFU Open;82:83:C2:18:6E:94;-80;11
2.03_N;eduroam;22:E8:29:EE:32:C7;-82;36
2.03_N;HFU Open;26:E8:29:EE:34:1B;-88;48
2.03_N;HFU Guest;18:E8:29:ED:30:6E;-61;11
2.03_N;eduroam;76:83:C2:25:65:4D;-89;36
2.03_N;HFU Guest;18:E8:29:EE:30:6E;-61;36
2.03_N;eduroam;22:E8:29:ED:30:6E;-61;11
2.03_N;HFU Open;26:E8:29:EE:2E:85;-79;36
2.03_N;HFU Open;82:83:C2:18:6C:AF;-70;48
2.03_N;HFU Guest;E0:63:DA:81:57:08;-89;48
2.03_N;eduroam;22:E8:29:EE:30:6E;-61;36
2.03_N;eduroam;7E:83:C2:18:6E:94;-78;11
2.03_N;HFU Open;82:83:C2:18:72:63;-87;40
2.03_N;HFU Open;86:8A:20:0A:F2:63;-84;11
2.03_N;eduroam;7E:83:C2:18:6C:B0;-73;11
2.03_N;HFU Guest;18:E8:29:ED:30:A7;-75;1
2.03_N;HFU Guest;18:E8:29:EE:30:A7;-83;40
2.03_N;HFU Open;E2:63:DA:B1:63:23;-91;11
2.03_N;eduroam;22:E8:29:ED:30:A7;-75;1
2.03_N;HFU Open;26:E8:29:EE:2F:EA;-84;48
2.03_N;HFU Open;26:E8:29:ED:04:5B;-79;1
2.03_N;eduroam;E2:63:DA:A1:63:08;-84;44
2.03_N;eduroam;22:E8:29:EE:30:A7;-84;40
2.03_N;HFU Open;26:E8:29:EE:04:5B;-71;40
2.03_N;eduroam;7E:83:C2:18:6C:AF;-70;48
2.03_N;HFU Open;82:83:C2:18:6F:EF;-75;44
2.03_N;eduroam;7E:83:C2:18:72:63;-85;40
2.03_N;eduroam;7E:83:C2:18:6D:24;-88;1
2.03_N;HFU Guest;74:83:C2:18:6E:94;-82;11
2.03_N;HFU Guest;74:83:C2:18:6C:B0;-73;11
2.03_N;HFU Open;26:5A:4C:37:BD:A9;-89;11
2.03_N;HFU Guest;18:E8:29:EE:34:1B;-80;48
2.03_N;HFU Open;E2:63:DA:B1:57:08;-89;48
2.03_N;HFU Open;82:83:C2:18:6C:6F;-86;36
2.03_N;eduroam;22:E8:29:ED:34:1B;-79;6
2.03_N;eduroam;7E:83:C2:18:6C:70;-89;1
2.03_N;HFU Open;26:E8:29:ED:30:6E;-61;11
2.03_N;eduroam;22:E8:29:EE:34:1B;-78;48
2.03_N;eduroam;E2:63:DA:A1:57:07;-91;1
2.03_N;eduroam;E2:63:DA:A1:63:23;-92;11
2.03_N;HFU Open;26:E8:29:EE:30:6E;-61;36
2.03_N;HFU Guest;18:E8:29:EE:2E:85;-78;36
2.03_N;HFU Guest;74:83:C2:18:6C:AF;-70;48
2.03_N;eduroam;7E:83:C2:18:6F:EF;-75;44
2.03_N;HFU Open;82:83:C2:18:6F:FF;-84;40
2.03_N;HFU Guest;74:83:C2:18:6D:24;-89;1
2.03_N;eduroam;22:E8:29:EE:2E:85;-78;36
2.03_N;eduroam;7E:83:C2:18:6C:6F;-86;36
2.03_N;eduroam;7E:83:C2:18:6D:D8;-94;1
2.03_N;HFU Open;26:E8:29:ED:30:A7;-75;1
2.03_N;HFU Guest;24:5A:4C:67:BD:A9;-88;11
2.03_N;HFU Guest;18:E8:29:EE:2F:EA;-84;48
2.03_N;HFU Guest;74:83:C2:18:6C:70;-89;1
2.03_N;HFU Open;26:E8:29:EE:30:A7;-84;40
2.03_N;HFU Guest;18:E8:29:EE:04:5B;-70;40
2.03_N;eduroam;E2:63:DA:A1:57:08;-89;48
2.03_N;HFU Open;82:83:C2:18:70:00;-86;1
2.03_N;HFU Guest;18:E8:29:EE:32:54;-89;36
2.03_N;HFU Guest;74:83:C2:18:6F:EF;-75;44
2.03_N;eduroam;22:E8:29:ED:04:5B;-79;1
2.03_N;eduroam;22:E8:29:EE:2F:EA;-87;48
2.03_N;eduroam;22:E8:29:EE:32:54;-88;36
2.03_N;eduroam;22:E8:29:EE:04:5B;-70;40
2.03_O;HFU Open;26:E8:29:EE:30:A7;-79;40
2.03_O;HFU Guest;74:83:C2:18:6C:B0;-79;11
2.03_O;HFU Guest;18:E8:29:ED:34:1B;-78;6
2.03_O;HFU Guest;74:83:C2:18:6F:FF;-85;40
2.03_O;HFU Open;26:E8:29:ED:32:C7;-81;11
2.03_O;HFU Open;E2:63:DA:B1:63:07;-87;11
2.03_O;eduroam;22:E8:29:EE:2F:EA;-88;48
2.03_O;eduroam;7E:83:C2:18:6C:B0;-74;11
2.03_O;eduroam;7E:83:C2:18:6F:FF;-85;40
2.03_O;eduroam;22:E8:29:EE:04:5B;-70;40
2.03_O;eduroam;E2:63:DA:A1:63:07;-87;11
2.03_O;HFU Open;82:83:C2:18:6C:B0;-74;11
2.03_O;HFU Guest;18:E8:29:EE:04:5B;-70;40
2.03_O;HFU Open;82:83:C2:18:6F:FF;-86;40
2.03_O;eduroam;22:E8:29:EE:32:C7;-83;36
2.03_O;HFU Open;26:E8:29:EE:2F:EA;-88;48
2.03_O;eduroam;22:E8:29:ED:30:6E;-68;11
2.03_O;HFU Guest;18:E8:29:ED:30:6E;-68;11
2.03_O;HFU Open;26:E8:29:EE:04:5B;-69;40
2.03_O;eduroam;22:E8:29:EE:34:1B;-82;48
2.03_O;HFU Guest;E0:63:DA:81:57:08;-84;48
2.03_O;HFU Guest;18:E8:29:EE:34:1B;-80;48
2.03_O;HFU Guest;74:83:C2:18:72:63;-87;40
2.03_O;eduroam;7E:83:C2:18:6D:24;-90;1
2.03_O;HFU Open;26:E8:29:ED:30:6E;-68;11
2.03_O;HFU Open;E2:63:DA:B1:57:07;-87;1
2.03_O;eduroam;7E:83:C2:18:72:63;-86;40
2.03_O;HFU Guest;74:83:C2:18:6C:AF;-77;48
2.03_O;HFU Guest;18:E8:29:ED:32:54;-78;6
2.03_O;eduroam;22:E8:29:ED:32:54;-78;6
2.03_O;HFU Open;26:E8:29:EE:34:1B;-82;48
2.03_O;HFU Open;82:83:C2:18:72:63;-87;40
2.03_O;eduroam;7E:83:C2:18:6C:AF;-78;48
2.03_O;eduroam;E2:63:DA:A1:57:07;-87;1
2.03_O;HFU Open;82:83:C2:18:6C:AF;-76;48
2.03_O;eduroam;22:E8:29:EE:30:6E;-70;36
2.03_O;HFU Open;26:E8:29:ED:32:54;-78;6
2.03_O;HFU Guest;18:E8:29:EE:30:6E;-70;36
2.03_O;HFU Guest;74:83:C2:18:6E:93;-84;44
2.03_O;HFU Open;26:E8:29:EE:30:6E;-70;36
2.03_O;eduroam;22:E8:29:EE:32:54;-85;36
2.03_O;HFU Open;E2:63:DA:B1:57:08;-84;48
2.03_O;eduroam;7E:83:C2:18:6E:93;-88;44
2.03_O;HFU Open;82:83:C2:18:72:64;-84;1
2.03_O;HFU Open;82:83:C2:18:6E:93;-84;44
2.03_O;eduroam;E2:63:DA:A1:57:08;-84;48
2.03_O;HFU Guest;74:83:C2:18:70:00;-82;1
2.03_O;HFU Open;26:E8:29:EE:32:54;-86;36
2.03_O;HFU Guest;74:83:C2:18:6F:F0;-74;1
2.03_O;eduroam;7E:83:C2:18:70:00;-83;1
2.03_O;HFU Guest;E0:63:DA:81:63:8F;-93;11
2.03_O;eduroam;7E:83:C2:18:6D:AC;-92;6
2.03_O;eduroam;7E:83:C2:18:6F:F0;-74;1
2.03_O;HFU Guest;74:83:C2:18:6C:70;-82;1
2.03_O;HFU Open;82:83:C2:18:70:00;-81;1
2.03_O;HFU Guest;74:83:C2:18:6E:94;-79;11
2.03_O;HFU Open;82:83:C2:18:6F:F0;-68;1
2.03_O;eduroam;7E:83:C2:18:6C:70;-87;1
2.03_O;eduroam;7E:83:C2:18:6E:94;-85;11
2.03_O;HFU Open;82:83:C2:18:6C:70;-84;1
2.03_O;HFU Open;82:83:C2:18:6E:94;-80;11
2.03_O;eduroam;22:E8:29:ED:30:A7;-72;1
2.03_O;HFU Guest;18:E8:29:ED:30:A7;-72;1
2.03_O;eduroam;82:8A:20:0A:F2:63;-92;11
2.03_O;HFU Guest;78:8A:20:0A:F2:63;-90;11
2.03_O;HFU Guest;E0:63:DA:81:63:07;-89;11
2.03_O;eduroam;76:83:C2:25:65:4C;-84;6
2.03_O;HFU Guest;74:83:C2:18:6F:EF;-80;44
2.03_O;HFU Open;26:E8:29:ED:30:A7;-72;1
2.03_O;HFU Open;E2:63:DA:B1:63:8F;-88;11
2.03_O;HFU Open;86:8A:20:0A:F2:63;-89;11
2.03_O;eduroam;7E:83:C2:18:6F:EF;-80;44
2.03_O;HFU Guest;18:E8:29:ED:2F:EA;-82;6
2.03_O;eduroam;22:E8:29:EE:2E:85;-79;36
2.03_O;eduroam;22:E8:29:ED:2F:EA;-82;6
2.03_O;HFU Guest;18:E8:29:EE:2E:85;-80;36
2.03_O;HFU Open;82:83:C2:18:6F:EF;-80;44
2.03_O;eduroam;22:E8:29:ED:04:5B;-80;1
2.03_O;eduroam;7E:83:C2:18:6C:6F;-87;36
2.03_O;HFU Guest;18:E8:29:ED:04:5B;-75;1
2.03_O;eduroam;22:E8:29:EE:30:A7;-79;40
2.03_O;HFU Guest;18:E8:29:EE:30:A7;-79;40
2.03_O;eduroam;22:E8:29:ED:32:C7;-80;11
2.03_O;HFU Open;26:E8:29:ED:2F:EA;-82;6
2.03_O;HFU Guest;18:E8:29:ED:32:C7;-82;11
2.03_O;HFU Open;26:E8:29:EE:2E:85;-78;36
2.03_O;HFU Open;26:E8:29:ED:04:5B;-75;1
2.03_S;HFU Open;82:83:C2:18:6C:AF;-71;48
2.03_S;eduroam;7E:83:C2:18:6F:EF;-77;44
2.03_S;eduroam;E2:63:DA:A1:63:08;-87;44
2.03_S;HFU Guest;74:83:C2:18:6F:EF;-77;44
2.03_S;HFU Guest;E0:63:DA:81:63:08;-86;44
2.03_S;HFU Open;26:E8:29:EE:30:A7;-77;40
2.03_S;eduroam;E2:63:DA:A1:57:08;-86;48
2.03_S;HFU Open;82:83:C2:18:6C:B0;-71;11
2.03_S;HFU Open;26:E8:29:EE:2E:85;-84;36
2.03_S;HFU Open;26:E8:29:EE:2F:EA;-85;48
2.03_S;eduroam;22:E8:29:EE:34:1B;-81;48
2.03_S;eduroam;7E:83:C2:18:72:63;-84;40
2.03_S;HFU Guest;74:83:C2:18:72:63;-84;40
2.03_S;HFU Open;26:E8:29:ED:32:54;-77;6
2.03_S;HFU Guest;18:E8:29:EE:30:6E;-76;36
2.03_S;HFU Guest;18:E8:29:ED:2E:85;-74;6
2.03_S;eduroam;22:E8:29:ED:30:6E;-65;11
2.03_S;HFU Open;82:83:C2:18:6E:94;-80;11
2.03_S;eduroam;7E:83:C2:18:6C:AF;-73;48
2.03_S;HFU Open;26:E8:29:ED:30:6E;-65;11
2.03_S;HFU Guest;74:83:C2:18:6C:AF;-71;48
2.03_S;HFU Open;26:E8:29:EE:34:1B;-82;48
2.03_S;eduroam;22:E8:29:EE:30:6E;-76;36
2.03_S;HFU Guest;18:E8:29:EE:04:5B;-76;40
2.03_S;eduroam;22:E8:29:ED:2E:85;-74;6
2.03_S;eduroam;7E:83:C2:18:6C:B0;-71;11
2.03_S;HFU Open;82:83:C2:18:6F:EF;-76;44
2.03_S;HFU Guest;74:83:C2:18:6C:B0;-71;11
2.03_S;HFU Guest;18:E8:29:EE:2E:85;-84;36
2.03_S;HFU Guest;18:E8:29:EE:2F:EA;-84;48
2.03_S;HFU Guest;18:E8:29:ED:32:54;-77;6
2.03_S;HFU Guest;74:83:C2:18:6E:93;-87;44
2.03_S;HFU Open;E2:63:DA:B1:57:08;-85;48
2.03_S;HFU Open;26:E8:29:EE:30:6E;-75;36
2.03_S;HFU Open;82:83:C2:18:72:63;-84;40
2.03_S;HFU Open;26:E8:29:ED:2E:85;-74;6
2.03_S;eduroam;22:E8:29:EE:30:A7;-77;40
2.03_S;HFU Guest;18:E8:29:ED:30:6E;-65;11
2.03_S;eduroam;22:E8:29:EE:2F:EA;-84;48
2.03_S;eduroam;22:E8:29:EE:2E:85;-84;36
2.03_S;eduroam;22:E8:29:ED:32:54;-77;6
2.03_W;HFU Guest;E0:63:DA:81:63:23;-94;11
2.03_W;eduroam;7E:83:C2:18:6E:93;-86;44
2.03_W;HFU Guest;74:83:C2:18:6D:AC;-89;6
2.03_W;eduroam;22:E8:29:ED:32:C7;-88;11
2.03_W;HFU Open;82:83:C2:18:6E:94;-77;11
2.03_W;HFU Guest;74:83:C2:18:6D:D8;-90;1
2.03_W;HFU Open;82:83:C2:18:6C:B0;-68;11
2.03_W;HFU Open;26:E8:29:EE:34:1B;-83;48
2.03_W;HFU Guest;18:E8:29:ED:30:6E;-62;11
2.03_W;eduroam;7E:83:C2:18:70:00;-79;1
2.03_W;HFU Guest;18:E8:29:EE:30:6E;-64;36
2.03_W;HFU Guest;74:83:C2:18:6F:FF;-89;40
2.03_W;HFU Open;26:E8:29:ED:2E:85;-78;6
2.03_W;eduroam;22:E8:29:ED:30:6E;-61;11
2.03_W;HFU Open;26:E8:29:EE:2E:85;-80;36
2.03_W;HFU Open;82:83:C2:18:6C:AF;-68;48
2.03_W;HFU Guest;E0:63:DA:81:57:08;-85;48
2.03_W;eduroam;22:E8:29:EE:30:6E;-64;36
2.03_W;eduroam;7E:83:C2:18:6E:94;-82;11
2.03_W;HFU Guest;74:83:C2:18:6E:93;-86;44
2.03_W;HFU Open;86:8A:20:0A:F2:63;-87;11
2.03_W;HFU Open;82:83:C2:18:72:63;-88;40
2.03_W;eduroam;7E:83:C2:18:6C:B0;-67;11
2.03_W;HFU Open;82:83:C2:18:6F:F0;-65;1
2.03_W;HFU Open;26:E8:29:ED:2F:EA;-83;6
2.03_W;HFU Guest;74:83:C2:18:70:00;-84;1
2.03_W;eduroam;22:E8:29:ED:30:A7;-82;1
2.03_W;HFU Open;26:E8:29:ED:32:54;-77;6
2.03_W;HFU Open;26:E8:29:EE:2F:EA;-83;48
2.03_W;HFU Open;26:E8:29:ED:04:5B;-73;1
2.03_W;HFU Open;82:83:C2:18:6C:70;-78;1
2.03_W;eduroam;22:E8:29:EE:30:A7;-75;40
2.03_W;HFU Open;26:E8:29:EE:04:5B;-71;40
2.03_W;eduroam;7E:83:C2:18:6C:AF;-67;48
2.03_W;HFU Open;82:83:C2:18:6F:EF;-75;44
2.03_W;eduroam;7E:83:C2:18:72:63;-88;40
2.03_W;eduroam;7E:83:C2:18:6D:24;-92;1
2.03_W;HFU Open;26:E8:29:ED:32:C7;-87;11
2.03_W;eduroam;7E:83:C2:18:6F:F0;-67;1
2.03_W;HFU Guest;74:83:C2:18:6E:94;-77;11
2.03_W;HFU Guest;18:E8:29:ED:34:1B;-82;6
2.03_W;HFU Guest;74:83:C2:18:6C:B0;-68;11
2.03_W;HFU Open;26:E8:29:EE:32:C7;-82;36
2.03_W;HFU Guest;18:E8:29:EE:34:1B;-83;48
2.03_W;HFU Open;E2:63:DA:B1:57:08;-84;48
2.03_W;HFU Open;82:83:C2:18:6D:D8;-89;1
